conversation_ID	utt_1	utt_2	emotion
598	We know you took	I make $ 1600 a week doing what I do ; any of you guys make that ?	anger
665		All right everybody ! Everybody guess what ? I just convinced Paul to give us a test next week !	joy
665	I just convinced Paul to give us a test next week !	A test ? ! !	surprise
665	I just convinced Paul to give us a test next week !	Come on ! Tests make us all better learners ! Oh yeah ! We should have essay questions ! !	joy
665		Come on ! Tests make us all better learners ! Oh yeah ! We should have essay questions ! !	joy
57		Oh , poor little Tooty is scared to death . We should find his owner .	sadness
57	Why do not we just put poor little Tooty out in the hall ?	During a blackout ? He would get trampled !	anger
57		During a blackout ? He would get trampled !	anger
1095		No , but Horny for Monica Minister called , wanting to know if we were still together .	disgust
1095		We are never gonna find anybody .	sadness
1095		Well then let me do it !	joy
1095	it will not be some like , stranger up there who barely knows you .	It will be me !	joy
1095		It will be me !	joy
1095		And I swear I will do a really good job .	joy
1095		Plus , you know I love you guys and ... and it would really mean a lot to me .	joy
1095	it will not be some like , stranger up there who barely knows you .	It might be kinda cool .	joy
1095	It will be me !	It might be kinda cool .	joy
1095		It might be kinda cool .	joy
1095	It might be kinda cool .	So I can do it ?	joy
1095		So I can do it ?	joy
23		He is open !	joy
23	He is open !	Shoot ! Shoot ! Shoot !	joy
23		Hey , look , we are on that TV thing !	surprise
135		You know , Joey makes me sound like I am , I dunno , this big .	disgust
135		Stalin ... Stalin ... do I know that name ? It sounds familiar .	surprise
135		Joe Stalin . You know , that is pretty good .	joy
135		Joseph Stalin . I think you would remember that !	joy
135		Oh yes ! Bye Bye Birdie , starring Joseph Stalin . Joseph Stalin is the Fiddler on the Roof .	joy
31	Will you take my place ?	Nooo !	surprise
31	Alright . Yes , this is Rachel .	Nooo !	surprise
1146	The picture of my wife ! In your pack !	I found the picture !	anger
1146	I found the picture !	What picture ? !	anger
1146		The picture of my wife ! In your pack !	anger
1146		You went through my personal property ?	anger
1146	The picture of my wife ! In your pack !	Why do have a picture of Paulette in your pack ? !	anger
1146		Why do have a picture of Paulette in your pack ? !	anger
1146	Why do have a picture of Paulette in your pack ? !	Because Vincent , we were lovers . For two years !	anger
1146		Cut ! Wonderful !	joy
1146		Great scene yeah ?	joy
1146		Oh you are awesome ! And , in that last speech ? You soaked me .	joy
402		The only person that should feel awkward is you , and you did not tell him not to call me , did you ?	anger
402		Because if you feel uncomfortable with your friend dating someone you work for , there are always ways to fix ... that .	joy
834	I was gonna order some pizza , you wanna share one ?	Is there something wrong ?	surprise
834	Pizza , heh , it is not like I never had that before ... ba dum bum cheshhh .	Is there something wrong ?	surprise
834		Is there something wrong ?	surprise
1225		Bing ! We are all set for tonight , 8 o clock .	joy
1225		Oh uh , as it turns out , we can not do it . Monica has to work .	sadness
1225		What going on Bing ? Does uh , your wife have a problem with me or something ?	surprise
1225		So why can not the three of us go out together ?	anger
1225		Because uh ... we ... we ... we split up . Monica and I split up . Hold me .	sadness
1225	we split up . Monica and I split up .	Good God Bing I ... well I can not say I am altogether surprised , I saw the way she looked at you , and there was no love there .	sadness
1225		Good God Bing I ... well I can not say I am altogether surprised , I saw the way she looked at you , and there was no love there .	sadness
1225	I saw the way she looked at you , and there was no love there .	You know what would really help me through this tough time is choking something . Can I choke you ?	anger
1225	And the way she looked at me , pure lust .	You know what would really help me through this tough time is choking something . Can I choke you ?	anger
1225		Oh no ... no ... no , Monica would freak . But to hell with that bitch .	anger
1339		What are you doing here !	surprise
1339		Well , you said that you had customers lined up in the street , so I am here to entertain !	joy
1339	you said that you had customers lined up in the street , so I am here to entertain !	Great !	joy
1339	Great !	Yeah !	joy
1339	It really has been great too , you know , some of this people must have seen me play before because they were requesting a bunch of my songs !	Yeah !	joy
1339		It really has been great too , you know , some of this people must have seen me play before because they were requesting a bunch of my songs !	joy
1339	It really has been great too , you know , some of this people must have seen me play before because they were requesting a bunch of my songs !	"Yeah , "" You suck "" and "" shut up and go home "" ."	joy
728	You are the guy who would not chip in for the handyman .	Nevermind !	sadness
728		No , I ... I actually thought it was unfair the way everyone reacted . I mean you had just moved in .	sadness
728	would you maybe wanna grab a cup of coffee sometime	Sure ! That would be nice .	joy
728		Sure ! That would be nice .	joy
728		Oh ! My number is on there . Give me a call .	joy
728	My number is on there . Give me a call .	I will give you a call .	joy
728		I will give you a call .	joy
728	I will give you a call .	I will see you later .	joy
728		I will see you later .	joy
728	I will see you later .	Okay !	joy
144		Loved your Stevie Wonder last night .	joy
311		Oh God , I hate my job , I hate it , I hate my job , I hate it .	disgust
311	such a person stay in such a demeaning job , just because it is remotely related to the field they are interested in .	Oh God , I hate my job , I hate it , I hate my job , I hate it .	disgust
311	I hate my job , I hate it , I hate my job , I hate it .	I know honey , I am sorry .	sadness
311		Oh , I wanna quit , but then I think I should stick it out , then I think why would such a person stay in such a demeaning job , just because it is remotely related to the field they are interested in .	sadness
311	I think why would such a person stay in such a demeaning job , just because it is remotely related to the field they are interested in .	Gee , I do not know Rach . Order up ! ! I got a Yentel soup , a James Beans , and a Howdy hold the Dowdy !	anger
311		I do not mind paying my dues , you know , its just how much am I gonna learn about fashion by walking Mira , the arthritic seamstress , to the bathroom .	disgust
311		Hi ! Is my misery amusing to you ?	anger
311	Is my misery amusing to you ?	I am sorry , I wa , I wa , I was just ah ...	fear
311		It is not funny , this is actually my job .	anger
311		Oh well then , so I am just going to go back to talking to my friend here .	joy
311		And you can go back to enjoying your little hamburger .	joy
311	just one other thing .	Yes ? !	surprise
672		And shame on you ! You should know better , Joey needs to work . Now come on !	anger
75	Do you think they have yesterday daily news ?	Why ?	surprise
75		Oh my God . Phoebe . Do not look now , but behind us is a guy who has the potential to break our hearts and plunge us into a pit of depression .	surprise
75	behind us is a guy who has the potential to break our hearts and plunge us into a pit of depression .	Where ? Ooh , come to Momma .	joy
75		He is coming . Be cool , be cool , be cool .	joy
75	We should do something . Whistle .	We are not going to whistle .	anger
75	We should do something . Whistle .	No !	anger
75	Come on , do it .	No !	anger
75	We should do something . Whistle .	No !	anger
75	Come on , do it .	No !	anger
75	Do it !	No !	anger
75		I can not believe you did that !	surprise
1237		Yes , I made it !	joy
1237		I am on time !	joy
354	Chloe , switch with me , there is some guys here that got a crush on you .	Okay , that hurt us .	sadness
354		Okay , that hurt us .	sadness
354	what are you guys doing tomorrow night ?	Both of us ?	surprise
354	It is just Issac D . J . ... ing at the Philly . You should come .	We will be there .	joy
354	We will be there .	Great . I will ah , see you then .	joy
354	I will ah , see you then .	All right , rock on .	joy
895		Hey ! Continuing the countdown of your favorite meals . Tonight , No . 3 , macaroni and cheese with cut up hot dogs .	joy
895		Look , you have done enough ! Okay ? You have to stop this now .	joy
